origin,sector,destination,value
EU27,CHM,IDN,2068.498027034
EU27,CHM,SGP,6981.291445967
EU27,CHM,PHL,1358.065914794
EU27,CHM,IND,8515.45207633
EU27,CHM,MEX,10239.977054678
EU27,CHM,ROW,320530.7689634569
EU27,TXL,CHN,9228.541638925
EU27,TXL,USA,15887.092789470002
EU27,TXL,JPN,3775.331374553
EU27,TXL,KOR,4221.844665015999
EU27,TXL,EU27,116892.12121022405
EU27,TXL,VNM,728.724585242
EU27,TXL,THA,577.365833514
EU27,TXL,MYS,279.73691376700003
EU27,TXL,IDN,269.232877943
EU27,TXL,SGP,2531.37446009
EU27,TXL,PHL,218.93916375100005
EU27,TXL,IND,594.9001989039999
EU27,TXL,MEX,1617.196304361
EU27,TXL,ROW,70052.73598424
EU27,WDP,CHN,6002.795903143999
EU27,WDP,USA,9160.016807611999
EU27,WDP,JPN,2287.1149758059996
EU27,WDP,KOR,660.272418495
EU27,WDP,EU27,432325.6538376401
EU27,WDP,VNM,418.646077048
EU27,WDP,THA,359.248632135
EU27,WDP,MYS,265.02181544999996
EU27,WDP,IDN,541.9294076360001
EU27,WDP,SGP,151.653383152
EU27,WDP,PHL,266.693933467
EU27,WDP,IND,1483.741396984
EU27,WDP,MEX,1112.55206215
EU27,WDP,ROW,42445.36634928101
EU27,NMM,CHN,15488.709910124
EU27,NMM,USA,38729.644959601996
EU27,NMM,JPN,3673.9381765229996
EU27,NMM,KOR,3567.023732904999
EU27,NMM,EU27,1234085.7740777042
EU27,NMM,VNM,905.2948238739999
EU27,NMM,THA,1451.0105236719999
EU27,NMM,MYS,934.5167569739999
EU27,NMM,IDN,905.3745322839998
EU27,NMM,SGP,2332.457872427
EU27,NMM,PHL,258.705171692
EU27,NMM,IND,10445.550272328
EU27,NMM,MEX,4906.013876057
EU27,NMM,ROW,133071.51131383402
EU27,MAC,CHN,41823.003256031
EU27,MAC,USA,83713.604429965
EU27,MAC,JPN,7269.5264632319995
EU27,MAC,KOR,13797.203842322
EU27,MAC,EU27,405324.02193311317
EU27,MAC,VNM,1893.6512520190001
EU27,MAC,THA,2751.695680667
EU27,MAC,MYS,2353.3370172269997
EU27,MAC,IDN,2341.382162606
EU27,MAC,SGP,4621.872495833
EU27,MAC,PHL,764.684321531
EU27,MAC,IND,10313.397013088
EU27,MAC,MEX,10574.218356555
EU27,MAC,ROW,191948.09477581095
EU27,ELE,CHN,53063.634485061986
EU27,ELE,USA,69057.859564429
EU27,ELE,JPN,8919.689656485001
EU27,ELE,KOR,8400.324844315
EU27,ELE,EU27,367813.34947874607
EU27,ELE,VNM,1747.511994795
EU27,ELE,THA,2935.34403937
EU27,ELE,MYS,5661.459595559
EU27,ELE,IDN,1248.400315285
EU27,ELE,SGP,8320.297512268
EU27,ELE,PHL,1589.3293468349998
EU27,ELE,IND,7363.661527789999
EU27,ELE,MEX,8046.032753069
EU27,ELE,ROW,189155.05388599195
EU27,VEH,CHN,45689.146353697
EU27,VEH,USA,72035.176703734
EU27,VEH,JPN,9956.409834476
EU27,VEH,KOR,11799.631638547
EU27,VEH,EU27,953195.8360123519
EU27,VEH,VNM,802.4489757990001
EU27,VEH,THA,1180.0447004619998
EU27,VEH,MYS,1193.0822143859998
EU27,VEH,IDN,493.25479888800004
EU27,VEH,SGP,2941.193084256
EU27,VEH,PHL,773.860810539
EU27,VEH,IND,6243.258577415
EU27,VEH,MEX,8169.233107639999
EU27,VEH,ROW,193971.36818780898
EU27,OTM,CHN,7476.813379576
EU27,OTM,USA,25905.010818487997
EU27,OTM,JPN,2732.517091464
EU27,OTM,KOR,2053.3981615969997
EU27,OTM,EU27,396758.63225654996
EU27,OTM,VNM,448.960242718
EU27,OTM,THA,610.95773204
EU27,OTM,MYS,568.59082772
EU27,OTM,IDN,251.434687014
EU27,OTM,SGP,1201.0167736429999
EU27,OTM,PHL,316.24584018900003
EU27,OTM,IND,1482.614185299
EU27,OTM,MEX,2374.654695703
EU27,OTM,ROW,85446.591307999
EU27,SRV,CHN,76087.74315600001
EU27,SRV,USA,252598.795757
EU27,SRV,JPN,39566.017291
EU27,SRV,KOR,23285.335968999996
EU27,SRV,EU27,22299446.555809002
EU27,SRV,VNM,5957.681057
EU27,SRV,THA,10493.51593
EU27,SRV,MYS,5587.81397
EU27,SRV,IDN,6501.113466999997
EU27,SRV,SGP,50370.214358000005
EU27,SRV,PHL,4012.690793
EU27,SRV,IND,33597.393304000005
EU27,SRV,MEX,21706.579826
EU27,SRV,ROW,756589.319313
VNM,AGF,CHN,5354.896585245941
VNM,AGF,USA,1.0
VNM,AGF,JPN,2553.080552637691
VNM,AGF,KOR,1752.9634556292972
VNM,AGF,EU27,1.0
VNM,AGF,VNM,254081.75699999995
VNM,AGF,THA,937.615281117653
VNM,AGF,MYS,781.5825893327242
VNM,AGF,IDN,271.91208889740034
VNM,AGF,SGP,321.419248327405
VNM,AGF,PHL,2153.0776333686413
VNM,AGF,IND,1.0
VNM,AGF,MEX,217.39614502941976
VNM,AGF,ROW,17020.50442041383
VNM,MIN,CHN,678.3528129578287
VNM,MIN,USA,1.0
VNM,MIN,JPN,258.1315962755809
VNM,MIN,KOR,218.74677976112469
VNM,MIN,EU27,1.0
VNM,MIN,VNM,82199.13623933551
VNM,MIN,THA,26.700431224941763
VNM,MIN,MYS,111.430047307069
VNM,MIN,IDN,223.0881872561818
VNM,MIN,SGP,168.19760152842903
VNM,MIN,PHL,71.59704122600861
VNM,MIN,IND,1.0
VNM,MIN,MEX,1.0
VNM,MIN,ROW,2517.491263127329
VNM,ENR,CHN,354.3938343647193
VNM,ENR,USA,1.0
VNM,ENR,JPN,579.9521419179396
VNM,ENR,KOR,192.42911475080194
VNM,ENR,EU27,1.0
VNM,ENR,VNM,42120.49799999999
VNM,ENR,THA,729.5190564885883
VNM,ENR,MYS,172.98383959370565
VNM,ENR,IDN,21.87761146110474
VNM,ENR,SGP,261.70237460339285
VNM,ENR,PHL,15.697519872957642
VNM,ENR,IND,1.0
VNM,ENR,MEX,1.0
VNM,ENR,ROW,1661.6705069467903
VNM,CHM,CHN,6133.515797349784
VNM,CHM,USA,1.0
VNM,CHM,JPN,1428.0748247079532
VNM,CHM,KOR,842.3587475076913
VNM,CHM,EU27,1.0
VNM,CHM,VNM,57277.252
VNM,CHM,THA,578.219626041898
VNM,CHM,MYS,836.7523137313161
VNM,CHM,IDN,1027.280993889767
VNM,CHM,SGP,120.77821893085896
VNM,CHM,PHL,383.1574605544971
VNM,CHM,IND,1.0
VNM,CHM,MEX,124.16936472673736
VNM,CHM,ROW,9452.035652559498
VNM,TXL,CHN,4930.986393693714
VNM,TXL,USA,1.0
VNM,TXL,JPN,5623.640705191793
VNM,TXL,KOR,4660.073161918754
VNM,TXL,EU27,1.0
VNM,TXL,VNM,41819.82800000001
VNM,TXL,THA,502.1506210264128
VNM,TXL,MYS,308.177606793115
VNM,TXL,IDN,901.9365049538537
VNM,TXL,SGP,260.17089713757275
VNM,TXL,PHL,331.7221413073571
VNM,TXL,IND,1.0
VNM,TXL,MEX,619.5710911734727
VNM,TXL,ROW,49179.19487680395
VNM,WDP,CHN,2497.2036345693446
VNM,WDP,USA,1.0
VNM,WDP,JPN,1452.0736779235083
VNM,WDP,KOR,919.2189770196837
VNM,WDP,EU27,1.0
VNM,WDP,VNM,13294.464999999997
VNM,WDP,THA,165.60591004945385
VNM,WDP,MYS,212.90336180637297
VNM,WDP,IDN,160.36110494830243
VNM,WDP,SGP,77.13742145504122
VNM,WDP,PHL,60.76588378704485
VNM,WDP,IND,1.0
VNM,WDP,MEX,12.732830002108846
VNM,WDP,ROW,2255.899198439139
VNM,NMM,CHN,1224.7993142311802
VNM,NMM,USA,1.0
VNM,NMM,JPN,1471.804561337908
VNM,NMM,KOR,1404.2463534038877
VNM,NMM,EU27,1.0
VNM,NMM,VNM,70325.467
VNM,NMM,THA,842.9642700578576
VNM,NMM,MYS,907.4790003879784
VNM,NMM,IDN,591.5286146847203
VNM,NMM,SGP,646.3423351561097
VNM,NMM,PHL,797.6795177667713
VNM,NMM,IND,1.0
VNM,NMM,MEX,374.444956563542
VNM,NMM,ROW,14223.146076410047
VNM,MAC,CHN,751.5037779066232
VNM,MAC,USA,1.0
VNM,MAC,JPN,889.0102225076912
VNM,MAC,KOR,765.3347715087665
VNM,MAC,EU27,1.0
VNM,MAC,VNM,4026.0409999999993
VNM,MAC,THA,234.17409034841032
VNM,MAC,MYS,158.82940119553655
VNM,MAC,IDN,139.0008443415164
VNM,MAC,SGP,266.9329501095726
VNM,MAC,PHL,68.12608613654555
VNM,MAC,IND,1.0
VNM,MAC,MEX,223.6110095781221
VNM,MAC,ROW,4326.314846367217
VNM,ELE,CHN,33271.30896429009
VNM,ELE,USA,1.0
VNM,ELE,JPN,5865.7206630727605
VNM,ELE,KOR,10936.003596155331
VNM,ELE,EU27,1.0
VNM,ELE,VNM,94877.12299999999
VNM,ELE,THA,2421.758989505953
VNM,ELE,MYS,1794.8672561914784
VNM,ELE,IDN,958.5660149952315
VNM,ELE,SGP,1746.2726467591303
VNM,ELE,PHL,898.7148045197404
VNM,ELE,IND,1.0
VNM,ELE,MEX,2281.7223976695627
VNM,ELE,ROW,91987.13566684075
VNM,VEH,CHN,447.55673375996395
VNM,VEH,USA,1.0
VNM,VEH,JPN,858.3513818152987
VNM,VEH,KOR,460.6564285226051
VNM,VEH,EU27,1.0
VNM,VEH,VNM,4940.758
VNM,VEH,THA,720.5895526933009
VNM,VEH,MYS,183.43583915290858
VNM,VEH,IDN,310.51897904380866
VNM,VEH,SGP,375.12454162952525
VNM,VEH,PHL,170.06338839462398
VNM,VEH,IND,1.0
VNM,VEH,MEX,275.24203257220677
VNM,VEH,ROW,5721.72412241576
VNM,OTM,CHN,247.00030909169598
VNM,OTM,USA,1.0
VNM,OTM,JPN,1626.1954863308918
VNM,OTM,KOR,666.8162521001979
VNM,OTM,EU27,1.0
VNM,OTM,VNM,17261.462
VNM,OTM,THA,98.96450911829163
VNM,OTM,MYS,83.78852747862784
VNM,OTM,IDN,104.08662708765723
VNM,OTM,SGP,54.97349852976669
VNM,OTM,PHL,120.5193254930753
VNM,OTM,IND,1.0
VNM,OTM,MEX,138.1523492623734
VNM,OTM,ROW,14031.535115507422
VNM,SRV,CHN,4617.6709602183255
VNM,SRV,USA,2469.0049130378566
VNM,SRV,JPN,3015.461720311688
VNM,SRV,KOR,1318.0145254784738
VNM,SRV,EU27,4823.850105064928
VNM,SRV,VNM,485471.087
VNM,SRV,THA,750.3832649778647
VNM,SRV,MYS,1877.2888658556549
VNM,SRV,IDN,373.94121643484635
VNM,SRV,SGP,2212.5241992766014
VNM,SRV,PHL,206.4602772548214
VNM,SRV,IND,1224.1359730922486
VNM,SRV,MEX,89.81514758827403
VNM,SRV,ROW,9766.379831408418
THA,AGF,CHN,8879.951070677022
THA,AGF,USA,1.0
THA,AGF,JPN,4314.91868898747
THA,AGF,KOR,1075.2191199831352
THA,AGF,EU27,1.0
THA,AGF,VNM,1287.4642980242495
THA,AGF,THA,111354.37000000001
THA,AGF,MYS,1649.5788794934278
THA,AGF,IDN,1619.4145389016612
THA,AGF,SGP,667.495623987928
THA,AGF,PHL,871.2487177430567
THA,AGF,IND,1.0
THA,AGF,MEX,40.99472325315249
THA,AGF,ROW,20797.658338948902
THA,MIN,CHN,145.6099096878055
THA,MIN,USA,1.0
THA,MIN,JPN,41.98875606659371
THA,MIN,KOR,16.36780057903944
THA,MIN,EU27,1.0
THA,MIN,VNM,66.48222589938142
THA,MIN,THA,5398.50303819932
THA,MIN,MYS,110.10252797513215
THA,MIN,IDN,62.201936311164104
THA,MIN,SGP,32.287078989518115
THA,MIN,PHL,13.044888708984022
THA,MIN,IND,1.0
THA,MIN,MEX,1.0
THA,MIN,ROW,185.94983758306088
THA,ENR,CHN,301.88307583393674
THA,ENR,USA,1.0
THA,ENR,JPN,70.15338675921059
THA,ENR,KOR,533.7587924719646
THA,ENR,EU27,1.0
THA,ENR,VNM,1047.0779684034678
THA,ENR,THA,43177.94153660452
THA,ENR,MYS,1142.6725226570452
THA,ENR,IDN,184.7312371402914
THA,ENR,SGP,1441.223637275296
THA,ENR,PHL,219.66746730210636
THA,ENR,IND,1.0
THA,ENR,MEX,1.0
THA,ENR,ROW,3489.7113755521627
THA,CHM,CHN,9104.040590025974
THA,CHM,USA,1.0
THA,CHM,JPN,2938.534031119417
THA,CHM,KOR,1118.7012337789115
THA,CHM,EU27,1.0
THA,CHM,VNM,2220.0855350272736
THA,CHM,THA,24854.895000000004
THA,CHM,MYS,1888.2326459071814
THA,CHM,IDN,1932.2155599160951
THA,CHM,SGP,411.7842685934904
THA,CHM,PHL,955.0917941694596
THA,CHM,IND,1.0
THA,CHM,MEX,213.29117712474465
THA,CHM,ROW,16065.820164337449
THA,TXL,CHN,548.9487489765395
THA,TXL,USA,1.0
THA,TXL,JPN,737.8855467671096
THA,TXL,KOR,145.1664870238734
THA,TXL,EU27,1.0
THA,TXL,VNM,606.4926719422107
THA,TXL,THA,35366.747
THA,TXL,MYS,120.59962404458645
THA,TXL,IDN,260.00474522492266
THA,TXL,SGP,94.53263177268954
THA,TXL,PHL,102.21813192867245
THA,TXL,IND,1.0
THA,TXL,MEX,43.69304906983693
THA,TXL,ROW,5373.0963632495595
THA,WDP,CHN,1540.5543920264424
THA,WDP,USA,1.0
THA,WDP,JPN,156.24193556587022
THA,WDP,KOR,266.7157544133411
THA,WDP,EU27,1.0
THA,WDP,VNM,274.11054424724733
THA,WDP,THA,7920.081
THA,WDP,MYS,171.44536688919254
THA,WDP,IDN,162.66191232151183
THA,WDP,SGP,25.345966427833883
THA,WDP,PHL,31.74945735220513
THA,WDP,IND,1.0
THA,WDP,MEX,5.9236354412648655
THA,WDP,ROW,1506.3470353150906
THA,NMM,CHN,1178.0092429244492
THA,NMM,USA,1.0
THA,NMM,JPN,1643.2864744413223
THA,NMM,KOR,497.9019416920054
THA,NMM,EU27,1.0
THA,NMM,VNM,799.7128334926293
THA,NMM,THA,24948.108
THA,NMM,MYS,482.4112971184179
THA,NMM,IDN,442.17360501475105
THA,NMM,SGP,243.15111434742693
THA,NMM,PHL,429.37822282222857
THA,NMM,IND,1.0
THA,NMM,MEX,70.12005099181303
THA,NMM,ROW,8281.561217154956
THA,MAC,CHN,804.416294088942
THA,MAC,USA,1.0
THA,MAC,JPN,1243.1787752274633
THA,MAC,KOR,263.6446153226922
THA,MAC,EU27,1.0
THA,MAC,VNM,695.2387427583712
THA,MAC,THA,2299.0800000000017
THA,MAC,MYS,462.8820037624927
THA,MAC,IDN,866.7376761941348
THA,MAC,SGP,401.66332206866537
THA,MAC,PHL,417.54470173278145
THA,MAC,IND,1.0
THA,MAC,MEX,151.04296722256416
THA,MAC,ROW,9017.168901621893
THA,ELE,CHN,5107.4847898480775
THA,ELE,USA,1.0
THA,ELE,JPN,6076.401675429798
THA,ELE,KOR,892.568425732508
THA,ELE,EU27,1.0
THA,ELE,VNM,1717.122960877348
THA,ELE,THA,46655.152
THA,ELE,MYS,2176.632026923541
THA,ELE,IDN,858.3093443869777
THA,ELE,SGP,2707.1623475183796
THA,ELE,PHL,1035.4438760326402
THA,ELE,IND,1.0
THA,ELE,MEX,1198.6907593860528
THA,ELE,ROW,38354.88079386468
THA,VEH,CHN,979.2791795855048
THA,VEH,USA,1.0
THA,VEH,JPN,1910.0072642114415
THA,VEH,KOR,161.54943347446044
THA,VEH,EU27,1.0
THA,VEH,VNM,1912.218614679354
THA,VEH,THA,17469.176
THA,VEH,MYS,2122.516873795077
THA,VEH,IDN,2041.8383342413854
THA,VEH,SGP,736.7927431158975
THA,VEH,PHL,2055.052352487062
THA,VEH,IND,1.0
THA,VEH,MEX,1001.7139452872616
THA,VEH,ROW,21625.056259122557
THA,OTM,CHN,531.0649597458523
THA,OTM,USA,1.0
THA,OTM,JPN,1597.172838106642
THA,OTM,KOR,187.95091660413323
THA,OTM,EU27,1.0
THA,OTM,VNM,238.96396324915656
THA,OTM,THA,21384.979999999996
THA,OTM,MYS,345.3678534426461
THA,OTM,IDN,188.95781868123308
THA,OTM,SGP,527.0744618604525
THA,OTM,PHL,211.78675925104912
THA,OTM,IND,1.0
THA,OTM,MEX,84.08036091936377
THA,OTM,ROW,10041.74706813947
THA,SRV,CHN,8499.997954100661
THA,SRV,USA,6275.826080909342
THA,SRV,JPN,4141.283903329997
THA,SRV,KOR,1982.1831596653897
THA,SRV,EU27,10666.082867755378
THA,SRV,VNM,1230.720832434763
THA,SRV,THA,444525.95499999996
THA,SRV,MYS,2143.494956612969
THA,SRV,IDN,1436.7376776294468
THA,SRV,SGP,5725.237565810016
THA,SRV,PHL,775.3272656913362
THA,SRV,IND,3327.181938587026
THA,SRV,MEX,285.07213344195344
THA,SRV,ROW,24726.87266403173
MYS,AGF,CHN,3365.6297415129534
MYS,AGF,USA,1.0
MYS,AGF,JPN,1287.3607570324853
MYS,AGF,KOR,701.8530976909306
MYS,AGF,EU27,1.0
MYS,AGF,VNM,833.7440523649772
MYS,AGF,THA,685.3704243611818
MYS,AGF,MYS,101216.14
MYS,AGF,IDN,748.678992120552
MYS,AGF,SGP,2765.838909108499
MYS,AGF,PHL,1369.7748989746065
MYS,AGF,IND,1.0
MYS,AGF,MEX,119.42656228481616
MYS,AGF,ROW,20096.978564548997
MYS,MIN,CHN,310.59395036660396
MYS,MIN,USA,1.0
MYS,MIN,JPN,75.25505446922563
MYS,MIN,KOR,12.381092970198392
MYS,MIN,EU27,1.0
MYS,MIN,VNM,33.59272455756901
MYS,MIN,THA,62.03298091885363
MYS,MIN,MYS,24724.46
MYS,MIN,IDN,113.43609805476524
MYS,MIN,SGP,438.6142159968841
MYS,MIN,PHL,17.16701535624827
MYS,MIN,IND,1.0
MYS,MIN,MEX,6.368957892421833
MYS,MIN,ROW,662.40290941723
MYS,ENR,CHN,2554.495148020182
MYS,ENR,USA,1.0
MYS,ENR,JPN,4114.581330946366
MYS,ENR,KOR,1869.470576542156
MYS,ENR,EU27,1.0
MYS,ENR,VNM,747.8243884599021
MYS,ENR,THA,1628.0419143814206
MYS,ENR,MYS,85633.695
MYS,ENR,IDN,2861.451675902944
MYS,ENR,SGP,4472.933717452705
MYS,ENR,PHL,530.0416391107042
MYS,ENR,IND,1.0
MYS,ENR,MEX,75.80361809969182
MYS,ENR,ROW,10390.248991083927
MYS,CHM,CHN,6632.430868464454
MYS,CHM,USA,1.0
MYS,CHM,JPN,1608.449283580096
MYS,CHM,KOR,883.340049926337
MYS,CHM,EU27,1.0
MYS,CHM,VNM,1453.9421437257108
MYS,CHM,THA,2328.4172438796754
MYS,CHM,MYS,30721.683
MYS,CHM,IDN,1989.02615211525
MYS,CHM,SGP,1871.7262567892888
MYS,CHM,PHL,770.881514716077
MYS,CHM,IND,1.0
MYS,CHM,MEX,213.62622071701153
MYS,CHM,ROW,12039.838266086099
MYS,TXL,CHN,123.53557317645702
MYS,TXL,USA,1.0
MYS,TXL,JPN,124.91427166853155
MYS,TXL,KOR,35.54126547309487
MYS,TXL,EU27,1.0
MYS,TXL,VNM,46.69224815958675
MYS,TXL,THA,24.923591474237014
MYS,TXL,MYS,3887.7960000000003
MYS,TXL,IDN,38.00409458291725
MYS,TXL,SGP,83.7937061353642
MYS,TXL,PHL,26.00029100508032
MYS,TXL,IND,1.0
MYS,TXL,MEX,10.033964015066596
MYS,TXL,ROW,1239.0289943096645
MYS,WDP,CHN,749.8788149213887
MYS,WDP,USA,1.0
MYS,WDP,JPN,597.1952679514184
MYS,WDP,KOR,120.80861117033095
MYS,WDP,EU27,1.0
MYS,WDP,VNM,111.15520286108296
MYS,WDP,THA,139.3352391886026
MYS,WDP,MYS,15124.137999999999
MYS,WDP,IDN,98.67339454161403
MYS,WDP,SGP,354.7002884763986
MYS,WDP,PHL,90.96431056043315
MYS,WDP,IND,1.0
MYS,WDP,MEX,17.291776633938703
MYS,WDP,ROW,1440.1610936947923
MYS,NMM,CHN,3624.1309452901064
MYS,NMM,USA,1.0
MYS,NMM,JPN,1217.4005976153255
MYS,NMM,KOR,1096.2579598936493
MYS,NMM,EU27,1.0
MYS,NMM,VNM,756.4944858871359
MYS,NMM,THA,811.2210106436694
MYS,NMM,MYS,25356.632999999998
MYS,NMM,IDN,727.8325837676438
MYS,NMM,SGP,1898.4378277530839
MYS,NMM,PHL,432.58229026732505
MYS,NMM,IND,1.0
MYS,NMM,MEX,170.80718404505944
MYS,NMM,ROW,7414.109114837003
MYS,MAC,CHN,454.1427573765927
MYS,MAC,USA,1.0
MYS,MAC,JPN,187.16634682051793
MYS,MAC,KOR,136.10382101446572
MYS,MAC,EU27,1.0
MYS,MAC,VNM,274.78199392772694
MYS,MAC,THA,321.36466805235654
MYS,MAC,MYS,2447.303
MYS,MAC,IDN,437.37359092585706
MYS,MAC,SGP,1904.0975026438568
MYS,MAC,PHL,172.1254673140849
MYS,MAC,IND,1.0
MYS,MAC,MEX,49.77925633646886
MYS,MAC,ROW,3123.130595588073
MYS,ELE,CHN,8578.170538444554
MYS,ELE,USA,1.0
MYS,ELE,JPN,2616.3539862719717
MYS,ELE,KOR,1899.7964295865443
MYS,ELE,EU27,1.0
MYS,ELE,VNM,2471.158531596642
MYS,ELE,THA,1946.5096307819156
MYS,ELE,MYS,25001.22800000001
MYS,ELE,IDN,409.68022283920595
MYS,ELE,SGP,11790.11821937978
MYS,ELE,PHL,631.9198546867121
MYS,ELE,IND,1.0
MYS,ELE,MEX,1123.0293212983415
MYS,ELE,ROW,30730.643265114333
MYS,VEH,CHN,139.8083601540563
MYS,VEH,USA,1.0
MYS,VEH,JPN,94.14535149441203
MYS,VEH,KOR,33.13639966503099
MYS,VEH,EU27,1.0
MYS,VEH,VNM,110.15356166473892
MYS,VEH,THA,370.9364380662853
MYS,VEH,MYS,21768.973
MYS,VEH,IDN,218.80260107623272
MYS,VEH,SGP,729.7200558106464
MYS,VEH,PHL,65.46322925775299
MYS,VEH,IND,1.0
MYS,VEH,MEX,22.543263933653897
MYS,VEH,ROW,1496.9267388771902
MYS,OTM,CHN,1046.4502431300734
MYS,OTM,USA,1.0
MYS,OTM,JPN,222.26287213399996
MYS,OTM,KOR,34.00895249985268
MYS,OTM,EU27,1.0
MYS,OTM,VNM,44.664183559711844
MYS,OTM,THA,354.0547897872995
MYS,OTM,MYS,4590.538
MYS,OTM,IDN,88.03098499648033
MYS,OTM,SGP,670.3210708570897
MYS,OTM,PHL,64.73109346214974
MYS,OTM,IND,1.0
MYS,OTM,MEX,52.37422531663233
MYS,OTM,ROW,3209.74758425671
MYS,SRV,CHN,3997.0099301686355
MYS,SRV,USA,8801.094929030422
MYS,SRV,JPN,1633.624665736415
MYS,SRV,KOR,1037.0511610836015
MYS,SRV,EU27,8559.75131625587
MYS,SRV,VNM,471.97700871657423
MYS,SRV,THA,1522.4987456827798
MYS,SRV,MYS,413213.73399999994
MYS,SRV,IDN,2126.547069715173
MYS,SRV,SGP,11397.298546193679
MYS,SRV,PHL,398.77500225706007
MYS,SRV,IND,1580.9264061265867
MYS,SRV,MEX,206.96213094104758
MYS,SRV,ROW,14907.68708809216
IDN,AGF,CHN,8927.959260490501
IDN,AGF,USA,1.0
IDN,AGF,JPN,1584.3462191074905
IDN,AGF,KOR,887.8663116032728
IDN,AGF,EU27,1.0
IDN,AGF,VNM,1911.0475509100947
IDN,AGF,THA,672.5655300035747
IDN,AGF,MYS,3222.6013701742154
IDN,AGF,IDN,370791.484
IDN,AGF,SGP,945.9211982693622
IDN,AGF,PHL,1747.0309818913581
IDN,AGF,IND,1.0
IDN,AGF,MEX,130.0656458651007
IDN,AGF,ROW,32274.159931685026
IDN,MIN,CHN,13637.072679408338
IDN,MIN,USA,1.0
IDN,MIN,JPN,6065.5674985057685
IDN,MIN,KOR,1613.7927150974203
IDN,MIN,EU27,1.0
IDN,MIN,VNM,3042.421154311341
IDN,MIN,THA,1153.5681320538474
IDN,MIN,MYS,1935.0624971576542
IDN,MIN,IDN,79888.912
IDN,MIN,SGP,29569.41639332232
IDN,MIN,PHL,510.06087126498284
IDN,MIN,IND,1.0
IDN,MIN,MEX,1265.7061666365835
IDN,MIN,ROW,9435.553892241742
IDN,ENR,CHN,6346.757620850475
IDN,ENR,USA,1.0
IDN,ENR,JPN,3140.8953399520565
IDN,ENR,KOR,1821.508910128463
IDN,ENR,EU27,1.0
IDN,ENR,VNM,418.776504271834
IDN,ENR,THA,1028.4679978709325
IDN,ENR,MYS,1889.86900077537
IDN,ENR,IDN,134981.53199999998
IDN,ENR,SGP,1698.9710808574714
IDN,ENR,PHL,1786.6830265084109
IDN,ENR,IND,1.0
IDN,ENR,MEX,39.089188072109124
IDN,ENR,ROW,7058.977330712883
IDN,CHM,CHN,4300.425252434354
IDN,CHM,USA,1.0
IDN,CHM,JPN,2252.140582125499
IDN,CHM,KOR,1290.3095395267094
IDN,CHM,EU27,1.0
IDN,CHM,VNM,753.1455414624937
IDN,CHM,THA,922.7091222884876
IDN,CHM,MYS,1785.9066134706236
IDN,CHM,IDN,75100.048
IDN,CHM,SGP,920.7015646940932
IDN,CHM,PHL,1004.038488775675
IDN,CHM,IND,1.0
IDN,CHM,MEX,214.95765993959145
IDN,CHM,ROW,12962.185635282474
IDN,TXL,CHN,961.0869002061232
IDN,TXL,USA,1.0
IDN,TXL,JPN,1167.5004219607004
IDN,TXL,KOR,643.4710905455861
IDN,TXL,EU27,1.0
IDN,TXL,VNM,197.2721571799716
IDN,TXL,THA,155.29505849330678
IDN,TXL,MYS,210.25224494486568
IDN,TXL,IDN,53368.678
IDN,TXL,SGP,173.30012799960448
IDN,TXL,PHL,95.45298696363459
IDN,TXL,IND,1.0
IDN,TXL,MEX,234.3653553259336
IDN,TXL,ROW,12960.593656380273
IDN,WDP,CHN,3339.1711033135502
IDN,WDP,USA,1.0
IDN,WDP,JPN,1336.9373684448149
IDN,WDP,KOR,811.4241943071153
IDN,WDP,EU27,1.0
IDN,WDP,VNM,352.95270110534653
IDN,WDP,THA,194.864218499125
IDN,WDP,MYS,420.67128632657494
IDN,WDP,IDN,45354.894
IDN,WDP,SGP,106.34164510749221
IDN,WDP,PHL,269.4435712812797
IDN,WDP,IND,1.0
IDN,WDP,MEX,181.08365703841554
IDN,WDP,ROW,5270.185254576286
IDN,NMM,CHN,9837.906029691167
IDN,NMM,USA,1.0
IDN,NMM,JPN,1860.2800589291617
IDN,NMM,KOR,937.1836048795443
IDN,NMM,EU27,1.0
IDN,NMM,VNM,568.1464483114769
IDN,NMM,THA,341.5020585521486
IDN,NMM,MYS,947.1880874091586
IDN,NMM,IDN,93349.64500000002
IDN,NMM,SGP,309.5784334859448
IDN,NMM,PHL,402.83011186132137
IDN,NMM,IND,1.0
IDN,NMM,MEX,10.146711990106985
IDN,NMM,ROW,4435.333454889965
IDN,MAC,CHN,113.02818219663372
IDN,MAC,USA,1.0
IDN,MAC,JPN,368.8631239903805
IDN,MAC,KOR,64.22833721784983
IDN,MAC,EU27,1.0
IDN,MAC,VNM,146.42390604336515
IDN,MAC,THA,453.58541041258246
IDN,MAC,MYS,256.99376353921684
IDN,MAC,IDN,12604.168
IDN,MAC,SGP,425.52312862875834
IDN,MAC,PHL,147.792059191072
IDN,MAC,IND,1.0
IDN,MAC,MEX,22.386281852919687
IDN,MAC,ROW,1407.6248069272217
IDN,ELE,CHN,505.9458911240763
IDN,ELE,USA,1.0
IDN,ELE,JPN,1651.4177235474008
IDN,ELE,KOR,612.9218729421495
IDN,ELE,EU27,1.0
IDN,ELE,VNM,386.6511092877537
IDN,ELE,THA,365.66631962468415
IDN,ELE,MYS,388.3100850391509
IDN,ELE,IDN,47583.12700000001
IDN,ELE,SGP,3385.613721164456
IDN,ELE,PHL,247.5845652043705
