region,sector,benchmark_output,counterfactual_output,output_pct_change,producer_price_pct_change
A,food,59.999999999999986,59.54004118719041,-0.7665980213492962,0.12211573565348299
A,manufacturing,40.0,40.45977171375903,1.149429284397585,0.20360906070222562
B,food,30.000000000000004,31.20846323548127,4.028210784937558,-2.8343143049371244
B,manufacturing,70.00000000000003,68.79031839026507,-1.7281165853356484,-3.0299562737210572
