origin,sector,destination,value
JPN,CHM,USA,11019.92847680559
JPN,CHM,EU27,1.0
JPN,CHM,JPN,300804.85799999995
JPN,CHM,KOR,7713.523340631321
JPN,CHM,IND,3335.733723164001
JPN,CHM,CAN,397.8939246060194
JPN,CHM,MEX,511.66518046188725
JPN,CHM,BRA,576.0522666597044
JPN,CHM,ZAF,156.94815311153712
JPN,CHM,RUS,172.10098407731385
JPN,CHM,SAU,240.5534690140682
JPN,CHM,AUS,897.9232977477553
JPN,CHM,ROW,31660.35449257665
JPN,TXL,CHN,1438.7928646886658
JPN,TXL,USA,519.0470569780795
JPN,TXL,EU27,1.0
JPN,TXL,JPN,23577.445
JPN,TXL,KOR,316.2272361918667
JPN,TXL,IND,71.60404112633071
JPN,TXL,CAN,29.435397787779163
JPN,TXL,MEX,47.20970494578456
JPN,TXL,BRA,8.391909771921558
JPN,TXL,ZAF,3.06253205416302
JPN,TXL,RUS,11.781293405128771
JPN,TXL,SAU,103.7899114290906
JPN,TXL,AUS,31.353504152571134
JPN,TXL,ROW,2505.2975474686173
JPN,WDP,CHN,981.0064483209051
JPN,WDP,USA,249.5399154278155
JPN,WDP,EU27,1.0
JPN,WDP,JPN,110351.498
JPN,WDP,KOR,456.3212805820611
JPN,WDP,IND,121.67064848652386
JPN,WDP,CAN,11.94727879799774
JPN,WDP,MEX,8.889230448175399
JPN,WDP,BRA,6.949852477641379
JPN,WDP,ZAF,4.529202210797637
JPN,WDP,RUS,8.36439122058488
JPN,WDP,SAU,2.774031359256657
JPN,WDP,AUS,18.470795641354094
JPN,WDP,ROW,1777.9299250268864
JPN,NMM,CHN,18299.34442343888
JPN,NMM,USA,7685.543492222825
JPN,NMM,EU27,1.0
JPN,NMM,JPN,426736.37299999996
JPN,NMM,KOR,10776.972450400232
JPN,NMM,IND,3181.78658336395
JPN,NMM,CAN,511.3995727786588
JPN,NMM,MEX,2397.423672652297
JPN,NMM,BRA,395.2436746062547
JPN,NMM,ZAF,210.97245496996084
JPN,NMM,RUS,113.34962471247174
JPN,NMM,SAU,292.98346528039826
JPN,NMM,AUS,383.5744013173976
JPN,NMM,ROW,40952.33718425667
JPN,MAC,CHN,24821.643219493144
JPN,MAC,USA,27628.229847374092
JPN,MAC,EU27,1.0
JPN,MAC,JPN,193160.15400000004
JPN,MAC,KOR,8055.051158952775
JPN,MAC,IND,1968.1210454043903
JPN,MAC,CAN,1113.522799018118
JPN,MAC,MEX,1725.2268709572672
JPN,MAC,BRA,818.7252740863956
JPN,MAC,ZAF,330.1862365386936
JPN,MAC,RUS,676.7382194975606
JPN,MAC,SAU,495.97190193564865
JPN,MAC,AUS,1425.5813299262888
JPN,MAC,ROW,43539.485096815595
JPN,ELE,CHN,31114.977219900567
JPN,ELE,USA,20202.60234016982
JPN,ELE,EU27,1.0
JPN,ELE,JPN,184485.702
JPN,ELE,KOR,9466.28727140519
JPN,ELE,IND,1790.490924821059
JPN,ELE,CAN,871.9428443929836
JPN,ELE,MEX,1546.3924727297153
JPN,ELE,BRA,587.4921551025102
JPN,ELE,ZAF,155.18008185010663
JPN,ELE,RUS,168.74063606972084
JPN,ELE,SAU,131.45550422609514
JPN,ELE,AUS,546.0332142041027
JPN,ELE,ROW,62632.03033512816
JPN,VEH,CHN,14651.179292510435
JPN,VEH,USA,51209.201078916165
JPN,VEH,EU27,1.0
JPN,VEH,JPN,253861.51999999996
JPN,VEH,KOR,1020.053468022447
JPN,VEH,IND,908.296869673949
JPN,VEH,CAN,5029.560135032316
JPN,VEH,MEX,3421.6899052767744
JPN,VEH,BRA,1313.052929715109
JPN,VEH,ZAF,1407.9713496346956
JPN,VEH,RUS,3206.6215075520818
JPN,VEH,SAU,4059.348133618099
JPN,VEH,AUS,10365.627443872883
JPN,VEH,ROW,74204.51988617505
JPN,OTM,CHN,1068.7667009817796
JPN,OTM,USA,1479.1018447248855
JPN,OTM,EU27,1.0
JPN,OTM,JPN,260729.69400000002
JPN,OTM,KOR,437.73625487705414
JPN,OTM,IND,56.815957434835056
JPN,OTM,CAN,39.76970988283203
JPN,OTM,MEX,62.24314766285189
JPN,OTM,BRA,27.749871935742473
JPN,OTM,ZAF,12.9957087345784
JPN,OTM,RUS,42.187743419768985
JPN,OTM,SAU,18.51555710169659
JPN,OTM,AUS,83.04339775316173
JPN,OTM,ROW,3116.885105490813
JPN,SRV,CHN,33440.115360701435
JPN,SRV,USA,73937.00813831427
JPN,SRV,EU27,35488.82553945012
JPN,SRV,JPN,4927793.472
JPN,SRV,KOR,8958.366322647329
JPN,SRV,IND,5780.491203305962
JPN,SRV,CAN,3331.592741408371
JPN,SRV,MEX,2537.843507417348
JPN,SRV,BRA,1282.562181868094
JPN,SRV,ZAF,529.4512531974327
JPN,SRV,RUS,671.0437241877563
JPN,SRV,SAU,1905.3651745612933
JPN,SRV,AUS,3149.459811334403
JPN,SRV,ROW,118206.78604160617
KOR,AGF,CHN,1685.8776909803264
KOR,AGF,USA,1208.8294574522668
KOR,AGF,EU27,1.0
KOR,AGF,JPN,1664.8284044930406
KOR,AGF,KOR,177474.66499999998
KOR,AGF,IND,79.87545263356756
KOR,AGF,CAN,148.64772846581525
KOR,AGF,MEX,48.77592597836118
KOR,AGF,BRA,27.13336037850676
KOR,AGF,ZAF,25.446749729159016
KOR,AGF,RUS,192.36998079271117
KOR,AGF,SAU,26.644339112127092
KOR,AGF,AUS,181.12542104336288
KOR,AGF,ROW,4258.471488940755
KOR,MIN,CHN,279.5287860621235
KOR,MIN,USA,17.545951566390848
KOR,MIN,EU27,1.0
KOR,MIN,JPN,51.79320275927321
KOR,MIN,KOR,3151.7684379240427
KOR,MIN,IND,5.383859367184874
KOR,MIN,CAN,1.0
KOR,MIN,MEX,3.6291159371604493
KOR,MIN,BRA,1.0
KOR,MIN,ZAF,1.0
KOR,MIN,RUS,1.150563962349967
KOR,MIN,SAU,1.0
KOR,MIN,AUS,1.1008999970514666
KOR,MIN,ROW,152.66318242442298
KOR,ENR,CHN,4340.211565342557
KOR,ENR,USA,5897.0001517294595
KOR,ENR,EU27,1.0
KOR,ENR,JPN,4803.442201165164
KOR,ENR,KOR,97702.71500000001
KOR,ENR,IND,1051.3452536249267
KOR,ENR,CAN,49.08312458831884
KOR,ENR,MEX,195.14312183540787
KOR,ENR,BRA,34.191960529983405
KOR,ENR,ZAF,184.53281380585244
KOR,ENR,RUS,221.72380863530674
KOR,ENR,SAU,86.01658841802335
KOR,ENR,AUS,9900.356163363807
KOR,ENR,ROW,31969.871246961182
KOR,CHM,CHN,31916.163076181474
KOR,CHM,USA,10357.986217720103
KOR,CHM,EU27,1.0
KOR,CHM,JPN,5626.3081015581
KOR,CHM,KOR,238698.472
KOR,CHM,IND,3550.769812560178
KOR,CHM,CAN,732.6609063225538
KOR,CHM,MEX,1340.956323412339
