origin,sector,destination,rate
USA,MIN,RUS,0.0416839006627279
USA,MIN,SAU,0.0566290290823731
USA,MIN,AUS,0.0131340549378955
USA,MIN,ROW,0.07440250570151533
USA,ENR,CHN,0.050212789665568955
USA,ENR,USA,0.0
USA,ENR,EU27,0.007972581630403347
USA,ENR,JPN,0.007726148014718836
USA,ENR,KOR,0.03963703995401209
USA,ENR,IND,0.04363636363636363
USA,ENR,CAN,0.023803787880471702
USA,ENR,MEX,0.0007386363636363636
USA,ENR,BRA,0.0786256814734459
USA,ENR,ZAF,0.0447252061932125
USA,ENR,RUS,0.0416839006627279
USA,ENR,SAU,0.0566290290823731
USA,ENR,AUS,0.0131340549378955
USA,ENR,ROW,0.07440250570151533
USA,CHM,CHN,0.06498747086451377
USA,CHM,USA,0.0
USA,CHM,EU27,0.04378143778921645
USA,CHM,JPN,0.019632673923721176
USA,CHM,KOR,0.061833972450496856
USA,CHM,IND,0.08548683952402186
USA,CHM,CAN,0.023803787880471702
USA,CHM,MEX,0.02408672147184029
USA,CHM,BRA,0.0786256814734459
USA,CHM,ZAF,0.0447252061932125
USA,CHM,RUS,0.0416839006627279
USA,CHM,SAU,0.0566290290823731
USA,CHM,AUS,0.0131340549378955
USA,CHM,ROW,0.07440250570151533
USA,TXL,CHN,0.07286041134419603
USA,TXL,USA,0.0
USA,TXL,EU27,0.07296242790049817
USA,TXL,JPN,0.06798251959867571
USA,TXL,KOR,0.09450273822066818
USA,TXL,IND,0.1030622489820566
USA,TXL,CAN,0.023803787880471702
USA,TXL,MEX,0.12063008444093905
USA,TXL,BRA,0.0786256814734459
USA,TXL,ZAF,0.0447252061932125
USA,TXL,RUS,0.0416839006627279
USA,TXL,SAU,0.0566290290823731
USA,TXL,AUS,0.0131340549378955
USA,TXL,ROW,0.07440250570151533
USA,WDP,CHN,0.035612849280550765
USA,WDP,USA,0.0
USA,WDP,EU27,0.010377768032200689
USA,WDP,JPN,0.012017331158781386
USA,WDP,KOR,0.0294924053695652
USA,WDP,IND,0.0884865134912771
USA,WDP,CAN,0.023803787880471702
USA,WDP,MEX,0.04109005811560244
USA,WDP,BRA,0.0786256814734459
USA,WDP,ZAF,0.0447252061932125
USA,WDP,RUS,0.0416839006627279
USA,WDP,SAU,0.0566290290823731
USA,WDP,AUS,0.0131340549378955
USA,WDP,ROW,0.07440250570151533
USA,NMM,CHN,0.06691103690678311
USA,NMM,USA,0.0
USA,NMM,EU27,0.02275558434042735
USA,NMM,JPN,0.010298969045895891
USA,NMM,KOR,0.049352258949242916
USA,NMM,IND,0.09375966493001918
USA,NMM,CAN,0.023803787880471702
USA,NMM,MEX,0.05200086003942452
USA,NMM,BRA,0.0786256814734459
USA,NMM,ZAF,0.0447252061932125
USA,NMM,RUS,0.0416839006627279
USA,NMM,SAU,0.0566290290823731
USA,NMM,AUS,0.0131340549378955
USA,NMM,ROW,0.07440250570151533
USA,MAC,CHN,0.06722845171131608
USA,MAC,USA,0.0
USA,MAC,EU27,0.017803914701517657
USA,MAC,JPN,0.0
USA,MAC,KOR,0.05834009562726358
USA,MAC,IND,0.0775225334938574
USA,MAC,CAN,0.023803787880471702
USA,MAC,MEX,0.029290794332244602
USA,MAC,BRA,0.0786256814734459
USA,MAC,ZAF,0.0447252061932125
USA,MAC,RUS,0.0416839006627279
USA,MAC,SAU,0.0566290290823731
USA,MAC,AUS,0.0131340549378955
USA,MAC,ROW,0.07440250570151533
USA,ELE,CHN,0.05125663341098541
USA,ELE,USA,0.0
USA,ELE,EU27,0.019225100691656827
USA,ELE,JPN,0.0007145270342762398
USA,ELE,KOR,0.04736211065505002
USA,ELE,IND,0.10148988198589634
USA,ELE,CAN,0.023803787880471702
USA,ELE,MEX,0.03564555251598358
USA,ELE,BRA,0.0786256814734459
USA,ELE,ZAF,0.0447252061932125
USA,ELE,RUS,0.0416839006627279
USA,ELE,SAU,0.0566290290823731
USA,ELE,AUS,0.0131340549378955
USA,ELE,ROW,0.07440250570151533
USA,VEH,CHN,0.08900355750738187
USA,VEH,USA,0.0
USA,VEH,EU27,0.050816957358011
USA,VEH,JPN,0.0004883720708447831
USA,VEH,KOR,0.055707364345705786
USA,VEH,IND,0.2736918604651163
USA,VEH,CAN,0.023803787880471702
USA,VEH,MEX,0.09042271163913754
USA,VEH,BRA,0.0786256814734459
USA,VEH,ZAF,0.0447252061932125
USA,VEH,RUS,0.0416839006627279
USA,VEH,SAU,0.0566290290823731
USA,VEH,AUS,0.0131340549378955
USA,VEH,ROW,0.07440250570151533
USA,OTM,CHN,0.06130860096724459
USA,OTM,USA,0.0
USA,OTM,EU27,0.01962241040335763
USA,OTM,JPN,0.009145994833273479
USA,OTM,KOR,0.048685037110203
USA,OTM,IND,0.12491386733929932
USA,OTM,CAN,0.023803787880471702
USA,OTM,MEX,0.051444066505806116
USA,OTM,BRA,0.0786256814734459
USA,OTM,ZAF,0.0447252061932125
USA,OTM,RUS,0.0416839006627279
USA,OTM,SAU,0.0566290290823731
USA,OTM,AUS,0.0131340549378955
USA,OTM,ROW,0.07440250570151533
USA,SRV,CHN,0.0
USA,SRV,USA,0.0
USA,SRV,EU27,0.0
USA,SRV,JPN,0.0
USA,SRV,KOR,0.0
USA,SRV,IND,0.0
USA,SRV,CAN,0.0
USA,SRV,MEX,0.0
USA,SRV,BRA,0.0
USA,SRV,ZAF,0.0
USA,SRV,RUS,0.0
